	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_197640	0	1	14.4113999921005	14.5037514278227	837.685203340977	57.7471401102488	Sodium leak channel non-selective protein	Navrh, ION transport protein
gene:Smp_197690	0	1	8.69507761056401	8.75838930328569	423.368247898458	48.3297384196691	Putative BTB/POZ domain-containing protein At5g13600	Zinc finger and BTB domain-containing protein 7A
gene:Smp_197700	0.0454801753631806	0.954519824636819	2.31684426445668	2.41120466457493	13.373014071524	5.54034347276501	5-hydroxytryptamine receptor	Chimera protein of human 5-hydroxytryptamine RECE and E. coli soluble cytochrome...
gene:Smp_197730	0	1	0.262682565546358	0.262527557992535	496.641505273168	1891.7971271104	Hypothetical protein	60S ribosomal protein L7(A)
gene:Smp_197860	0	1	15.7494143074898	15.7933646839979	2107.94849558362	133.46114676073	Severin	Horse plasma gelsolin
gene:Smp_197880	0	1	0.327570111075732	0.326699015429159	100.290756423125	307.002729412017	DNA replication ATP-dependent helicase/nuclease DNA2	DNA-binding protein smubp-2
gene:Smp_198360	0	1	6.96792745701096	7.01495072491044	354.077478863217	50.4661177588654	Ankyrin repeat and death domain-containing protein 1A (Fragment)	Ankyrin
gene:Smp_198560	1.15907283770866e-13	0.999999999999884	4.35644975318441	4.41236677852351	105.327477218353	23.8632368603323	Phosphate transport system permease protein PstA	Claudin-15
gene:Smp_198660	0	1	15.1074039359121	15.6996449931428	148.725157878164	9.46379115534957	Hypothetical protein	Peroxisomal biogenesis factor 19
gene:Smp_198680	0	1	3.21159862684264	3.21528501203541	767.175333017497	238.595700628647	Protein unc-45 homolog B	Protein UNC-45, UNC-45
gene:Smp_198730	3.99125177352744e-13	0.999999999999601	4.13010661346588	4.19510036283303	80.3435578229883	19.1441443286768	Uncharacterized protein C119.16c	HSC70-interacting protein
gene:Smp_198790	0	1	0.271138368031867	0.270415788051665	108.474183594307	401.165480085429	DNA polymerase epsilon subunit 3	Chrac-14
gene:Smp_198890	0	1	17.5846744683363	17.9027630262993	371.229504144794	20.7264362472675	30S ribosomal protein S13	Hemoglobin subunit beta
gene:Smp_198920	0	1	0.322678836953369	0.322378858621379	289.488641153349	897.997525652771	RNases MRP/P 32.9 kDa subunit	RNAse P protein PH1771P
gene:Smp_198930	0	1	22.0631509801996	22.2391928317048	1058.27258743491	47.5763757935582	Hypothetical protein	Afadin, AF-6 protein
gene:Smp_198960	0	1	0.0109952819107359	0.000272602443084892	0	36.6734570036699	Hypothetical protein	Beta/alpha-barrel protein based on 1THF and 1TMY
gene:Smp_198980	0	1	4.1294864373501	4.13216130693981	1922.74054815712	465.303526102654	Zinc finger CCCH domain-containing protein 6	Muscleblind-like protein 2
gene:Smp_199050	0	1	3.60988316502095	3.61318630501151	1135.41815264035	314.235670383923	Replication protein E1	P27, KIP1, CIP2
gene:Smp_200020	0	1	3.91938124296973	3.9275981979533	554.976187415485	141.294216837835	Protein yippee-like CG15309	Protein cereblon, protein PIL
gene:Smp_200100	0	1	0.243475065487591	0.240790171387289	26.9742317832787	112.05533733421	Succinoglycan biosynthesis protein ExoL	60S ribosomal protein L13
gene:Smp_200110	0	1	23.0137659549974	23.8051124398725	263.364134313898	11.0537635079076	UPF0506 protein SJCHGC03144	Neuropeptide Y (PNPY)
gene:Smp_200180	0	1	6.2548882207004	6.25702661506362	6115.30595732318	977.34175723893	Dynein light chain 1, cytoplasmic	 29 3pie_A 5'->3' exoribonuclease   27.9      21 0.00063   31.5   0.0   36   36-71    178-219 (1155)
gene:Smp_200240	0	1	11.8692593336035	11.8963831630539	1895.99337597586	159.366455010645	Universal stress protein MSMEG_3950/MSMEI_3859	Protein (ATP-binding domain of protein MJ0577)
gene:Smp_200300	0	1	2.31684960398949	2.31900527932429	563.406782235242	242.946230957529	26S proteasome non-ATPase regulatory subunit 1 homolog A	Cation-independent mannose-6-phosphate receptor
gene:Smp_200380	1.4432899320127e-15	0.999999999999999	0.49288200394641	0.492510234552475	267.183485688272	542.503570161766	Zinc finger protein 280B	AART
gene:Smp_200410	0	1	0.294801436525616	0.294594311278523	398.902782102823	1354.09891123988	Thymidylate synthase	Thymidylate synthase
gene:Smp_200440	0	1	5.81836374949183	5.82690421955024	1307.45750641262	224.374588651011	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	Glutathione S-transferase A4
gene:Smp_200460	0.00309023454168467	0.996909765458315	0.156624620979455	0.141676163623634	3.16904405601695	22.428806745658	Golgi-associated plant pathogenesis-related protein 1	Golgi-associated plant pathogenesis-related prote
gene:Smp_200520	0	1	3.59359492087957	3.60252723679811	416.016084980864	115.471732027271	Probable methylthioribulose-1-phosphate dehydratase	Protein DSVD
gene:Smp_200530	6.66133814775094e-16	0.999999999999999	2.77757173184765	2.79324220935283	126.006878505076	45.1049127287006	Negative regulator of the PHO system	50S ribosomal protein L28
gene:Smp_200570	0	1	6.36975627162769	6.44712163742232	177.960930641112	27.5947111641386	Ribosomal RNA small subunit methyltransferase H	Prolactin-inducible protein
gene:Smp_200610	0	1	7.06316990098927	7.12987123775311	257.753905840289	36.142673343582	UPF0691 protein C9orf116 homolog	F17A-G adhesin
gene:Smp_200800	0	1	17.7540873939361	17.9673051595929	561.497484188742	31.2416250601413	Alpha-(1,3)-fucosyltransferase fut-1	Recombining binding protein suppressor of hairless
gene:Smp_201030	0	1	0.492142991242652	0.492112885623154	3301.66130781771	6709.16467165457	Dynein light chain 2, cytoplasmic	 19 3pie_A 5'->3' exoribonuclease   33.1      15 0.00045   32.3   0.0   35   36-70    179-219 (1155)
gene:Smp_201060	0	1	5.34431394116229	5.34540303289265	8480.31338952459	1586.46034420817	dynein light chain	Dynein light chain motor protein
gene:Smp_201210	0	1	12.3144900674703	12.7781911969647	123.99563784879	9.69447506515994	Uncharacterized protein MJ0181	Molybdopterin-converting factor subunit 2
gene:Smp_201230	4.20619986263304e-06	0.999995793800137	0.117892900060588	0.107553925576759	3.63960058098414	33.9227510494213	Erlin-2	GT-gamma
gene:Smp_201440	0	1	0.269653864311375	0.269570701523598	941.549136616415	3492.799609111	Homoserine O-succinyltransferase	Optineurin
gene:Smp_201470	0	1	0.230508510599371	0.23033534837268	407.076282080217	1767.35347658439	Single-pass membrane and coiled-coil domain-containing protein 4 homolog	Membrane fusion protein P14
gene:Smp_201600	0	1	14.2723549203169	14.373579206688	749.544828839078	52.1380988180252	Putative beta-lactamase HcpD	CUTA, divalent cation tolerance protein
gene:Smp_201700	0	1	3.90640551712408	3.92411389923532	256.139873578652	65.2658508433119	Hypothetical protein	ALR1010 protein, CCBP
gene:Smp_201730	0	1	13.1660198130183	13.6127574784655	147.430662307608	10.8210650902911	Uncharacterized protein SJCHGC09800	Delta-conotoxin txvia
gene:Smp_201810	1.27376628134002e-08	0.999999987262337	0.303496009448134	0.303120663149913	223.698368773592	738.007548684743	Hypothetical protein	ASCG
gene:Smp_201820	0	1	2.56961139826178	2.57205552823297	656.926518089533	255.403038668281	RING finger protein 44	E3 ubiquitin-protein ligase praja-1
gene:Smp_201950	2.08573755289265e-06	0.999997914262447	5.91876178417279	6.20534375755551	42.3492228000342	6.81624919021744	Satellite RNA 48 kDa protein	LUNG surfactant protein B
gene:Smp_201970	6.55031584528842e-15	0.999999999999993	2.56862677293887	2.56890681380048	5722.96416478557	2227.77581692456	Stress-activated protein kinase JNK-1	Putative tagatose-6-phosphate ketose/aldose isome
gene:Smp_202130	0	1	6.21055517171111	6.21727533458649	1917.24340214829	308.365180279161	Dynein light chain 1, cytoplasmic	Dynein light chain motor protein
gene:Smp_202260	0	1	19.3810378149638	19.4189652798043	3742.97008204868	192.738688105508	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	TNF receptor-associated factor 3-interacting protein 1
gene:Smp_202580	0	1	0.382346418468087	0.38193466434362	227.851682252685	596.588590086816	Sodium/potassium-transporting ATPase subunit beta-2	Protein (FADD protein)
gene:Smp_202690	0	1	0.111688664659104	0.111657811234062	1278.56482491354	11450.8218834348	Universal stress protein Slr1101	Protein (ATP-binding domain of protein MJ0577)
gene:Smp_202770	2.5827118221855e-12	0.999999999997417	0.18925384213518	0.188880923296647	163.307938757261	864.650845080483	Histone-lysine N-methyltransferase SETD2	Histone-lysine N-methyltransferase SETD2
gene:Smp_202920	0	1	11.7292179391069	12.1072128900551	136.668896559989	11.2790470995399	Hypothetical protein	Integrin beta-3
gene:Smp_202970	0	1	0.00652383020503602	0.00633464078047928	13.2199379430833	2088.4964207354	Actin, cytoplasmic	Actin-like protein ARP8
gene:Smp_202980	0	1	0.397706945309867	0.397525487324302	524.763583744863	1320.09047274466	Phosphatidyl-N-methylethanolamine N-methyltransferase	UPF0092 membrane protein YAJC
gene:Smp_203090	0.00515269503412208	0.994847304965878	2.20698232209058	2.25817807555142	21.1638763991426	9.36653085395942	3-deoxy-manno-octulosonate cytidylyltransferase	MINE, cell division topological specificity factor
gene:Smp_203130	0	1	19.0698337934308	19.0778263967143	17154.1718648924	899.158569216399	Actin	Actin-like protein ARP8
gene:Smp_203170	1.38777878078145e-14	0.999999999999986	0.208254645264034	0.207222766987672	63.2267788231874	305.153277869702	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 4 kDa subunit
gene:Smp_203190	0	1	12.7407218753171	12.8036653435682	949.837014144442	74.1755545780559	Chorion peroxidase	Putative nucleotidyltransferase
gene:Smp_203200	1.9570919995715e-08	0.99999998042908	0.118796308499245	0.108624640921974	3.73272329180736	34.4455642259458	Complement component C8 beta chain	WIF-1, WNT inhibitory factor 1
gene:Smp_203310	0	1	2.34286766392759	2.34835293334778	228.641385189236	97.3567041023828	Cilia- and flagella-associated protein 69	ARM00011
gene:Smp_203390	0	1	0.356630877332047	0.356394541818266	385.856865786333	1082.6857781612	Elongation factor 4	Lysine-specific demethylase 6A
gene:Smp_203500	1.09678932602719e-12	0.999999999998903	5.5565448628111	5.73705087911346	57.5880641475416	10.0296641691353	Allatostatin-A receptor	Neurotensin receptor type 1
gene:Smp_203580	0.000132327809054811	0.999867672190945	18.831095826797	21.2092846929961	63.2359806460867	2.97199498764672	Toxin Td11 (Fragment)	Single-stranded DNA-binding protein
gene:Smp_203950	0	1	2.63553995536999	2.63824108347287	635.329230260885	240.809246671934	Retinol dehydrogenase 11	Mypaa.01249.C
gene:Smp_203970	0	1	0.466834980589211	0.466628020303383	478.09211301298	1024.57937785634	Calcium load-activated calcium channel	GREA protein
gene:Smp_204020	1.17576182123713e-09	0.999999998824238	0.123180996339308	0.119402843933967	11.0109839209476	92.2908494424352	Cholecystokinin receptor type A	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_204070	0	1	0.32597561459277	0.325681795464994	297.132138265396	912.359504230808	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3	G gamma-I, guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-2
gene:Smp_204120	0	1	61.8461387457728	66.8167890560638	325.287428601427	4.85849836990042	Hypothetical protein	AFV1-102
gene:Smp_204230	0	1	9.80993776736691	10.0395833787315	153.171246048326	15.247729356861	Probable G-protein coupled receptor AH9.1	MU-type opioid receptor, lysozyme chimera
gene:Smp_204260	0	1	7.45362955640906	7.61731748032196	119.434089977942	15.6705975707991	UPF0336 protein ML1910	MOAA, molybdenum cofactor biosynthesis protein A
gene:Smp_204390	0	1	3.06420760709956	3.06819112378564	632.320833789769	206.082387429104	Adenine phosphoribosyltransferase	Methylosome subunit picln
gene:Smp_204550	3.09118510788409e-08	0.999999969088149	12.5350820243635	18.4683856987011	14.2700018276659	0.763213320353722	Cysteinyl leukotriene receptor 1	Fusion protein of nociceptin receptor and cytochr
gene:Smp_204720	0	1	9.49975893993557	9.78753441580647	114.96445168575	11.7370291087887	Hypothetical protein	SAM pointed domain containing ETS transcription factor
gene:Smp_204750	0	1	6.21523459798506	6.22214033151791	1868.85982181654	300.348031520099	Roundabout homolog 2	Titin
gene:Smp_205270	0	1	2.76735174531778	2.77348419595394	317.889499631095	114.610988320344	E3 ubiquitin-protein ligase RNF6	Ring finger protein 38
gene:Smp_205410	2.16915389927852e-06	0.999997830846101	0.124993579236327	0.116663030999607	4.86355788514801	41.764655119019	Hypothetical protein	A0, L10E, 60S acidic ribosomal protein P0
gene:Smp_205570	0	1	0.335866049399437	0.335798269159935	1308.58800208776	3896.96661444616	Small nuclear ribonucleoprotein E	Small nuclear ribonucleoprotein E
gene:Smp_207000	0	1	0.320736302640073	0.320436323090195	288.568327474574	900.569324751977	Anamorsin homolog	Anamorsin
gene:Smp_207040	0	1	5.9363603142771	6.03048408374957	125.776760635108	20.848484806231	Annexin A11	Annexin VI
gene:Smp_207080	0	1	0.366365224329478	0.36628422891972	1139.64141505171	3111.3754353295	Proteasome subunit alpha type-6	20S proteasome
gene:Smp_208050	0	1	0.427912938099489	0.427646573232507	365.286404365557	854.191640397452	Histidine triad nucleotide-binding protein 3	Scavenger mRNA-decapping enzyme DCPS
gene:Smp_210080	0	1	0.271932670091342	0.271627478191859	257.709606636643	948.787994783896	UPF0415 protein C7orf25 homolog	Hypothetical protein AF0103
gene:Smp_210120	0	1	11.2703145154903	11.7206588949685	106.298071603739	9.06014465282114	Homeobox protein SIX2	Maltose-binding periplasmic protein, homeobox Pro chimera
gene:Smp_210130	0	1	2.55534778000121	2.55605793293786	2226.48403496394	871.055560084891	Hypothetical protein	EV71, genome polyprotein, capsid protein VP4
gene:Smp_210180	0	1	0.230259738171929	0.230015770110236	288.621719665781	1254.82448168555	Probable D-tyrosyl-tRNA(Tyr) deacylase 2	Probable eukaryotic D-amino acid tRNA deacylase, LMAJ005534AAA
gene:Smp_210200	0	1	3.98632864786382	4.00964370237315	204.249453168331	50.9320458100647	Probable tubulin polyglutamylase TTLL9	Tubulin tyrosine ligase, TTL
gene:Smp_210280	0	1	0.356730444675906	0.35658593363359	631.283602520674	1770.37279689787	Malignant T-cell-amplified sequence 1	Malignant T cell-amplified sequence 1
gene:Smp_210300	0	1	17.5665952450684	17.6666496653487	1163.38286340432	65.8424896028358	Phospholipase DDHD1	E3 ubiquitin-protein ligase RNF146
gene:Smp_210310	0	1	0.303601710188917	0.30358567394823	5243.37346631698	17271.5015246549	60S ribosomal protein L7a	Ribosomal protein EL8
gene:Smp_210320	0	1	0.331959372354408	0.331587719170337	237.039296985184	714.881666007124	Homocysteine S-methyltransferase YbgG	Methionine synthase
gene:Smp_210370	0	1	0.430973164835593	0.430951165764972	4433.33665047422	10287.3427273205	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	Actin cytoskeleton-regulatory complex protein SLA
gene:Smp_210390	1.22159738658034e-07	0.999999877840261	4.37656606817211	4.49936851221872	49.1933896861831	10.9256211994114	Splicing regulator RBM11	Poly (ADP-ribose) polymerase family, member 10 variant
gene:Smp_210510	0	1	20.3246376980872	21.2151333002087	183.095151556566	8.62087443126105	BAI1-associated protein 3	MUNC13-1, protein UNC-13 homolog A
gene:Smp_210530	0	1	0.306462862415427	0.306067456537242	213.500369216691	697.582523008768	Tyrosyl-DNA phosphodiesterase 1	TDP1, tyrosyl-DNA phosphodiesterase
gene:Smp_210720	0	1	0.48298729374819	0.48244127978446	181.674193203839	376.583382069232	UPF0047 protein C4A8.02c	AQ_2013 protein
gene:Smp_210750	0	1	0.431438477893391	0.430977085152129	211.210518091452	490.086864469939	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	Peptidyl-prolyl CIS-trans isomerase NIMA-interact
gene:Smp_210770	0.00128689085373013	0.99871310914627	2.70096694501713	2.70951128547803	214.517765844818	79.1658155777417	Vacuolar protein sorting-associated protein 26	Vacuolar protein sorting 26
gene:Smp_210800	3.24128455742034e-05	0.999967587154426	0.334395831410082	0.318986013715169	5.46980861071281	17.1688366107044	Regulator of G-protein signaling 6	Regulator of G-protein signaling 9
gene:Smp_210820	0	1	3.09966205507808	3.10146337948934	1437.79284806562	463.578529716044	Beta-adrenergic receptor kinase 1	G-protein coupled receptor kinase 2
gene:Smp_210830	0	1	0.242349915853745	0.241985020919429	199.821773094723	825.792243194459	U6 snRNA-associated Sm-like protein LSm7	U6 snRNA-associated SM-like protein LSM7
gene:Smp_210860	0	1	2.1439529667696	2.14761865417165	266.543952250759	124.106053719775	dystrobrevin	Dystrophin
gene:Smp_210890	0	1	0.488030774855735	0.487929792479301	983.844377776482	2016.37512946146	Inorganic pyrophosphatase	Ppase, inorganic pyrophosphatase
gene:Smp_210950	0	1	0.478021342772748	0.477631299143742	254.208734459337	532.238901851865	Zinc transporter ZIP11	Smase I, sphingomyelinase I
gene:Smp_211020	0	1	23.8922722558208	24.0984235115197	1064.29662870105	44.1549898049256	cell adhesion molecule	Neuropilin-2
gene:Smp_211040	0	1	0.464227044534702	0.464078795061117	667.034134029924	1437.34102988723	Probable complex I intermediate-associated protein 30, mitochondrial	Endoglucanase H
gene:Smp_211140	0	1	0.347377048062723	0.347215959238869	559.453590277012	1611.27420336269	39S ribosomal protein L22, mitochondrial	MRPL22
gene:Smp_211150	0	1	6.26264674483592	6.2727703824951	1296.87728787326	206.738726446671	MAGUK p55 subfamily member 6	Disks large homolog 4
gene:Smp_211160	0	1	0.331261697259519	0.330613789385768	135.7085218356	410.494722406603	Putative ATP-dependent RNA helicase DHX33	PRE-mRNA-splicing factor ATP-dependent RNA helica
