	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_245220.1	0	1	2.36951559169289	2.37180903874875	812.221919601346	342.442493574205	Dynein beta chain, ciliary	Dynein heavy chain, cytoplasmic
transcript:Smp_245230.1	0.012530887076151	0.987469112923849	0.323352922666052	0.317945806621972	22.8076908827665	71.7559752307916	Uncharacterized protein MG256 homolog	MRNA-decapping enzyme 1A
transcript:Smp_245280.1	0.00528635420548051	0.994713645794519	2.16800011046641	2.16953866109608	944.530438359732	435.354649313296	Hypothetical protein	MRPL24
transcript:Smp_245280.2	0.0376215423016812	0.962378457698319	0.266690221839569	0.265483192858268	92.4872627824477	348.400992750975	Coronin-1C	MRPL24
transcript:Smp_245320.1	1.22124532708767e-15	0.999999999999999	10.8529339137465	11.2356521180289	165.874880547106	14.7541524323208	Glutamate [NMDA] receptor subunit 1	Receptor subunit GLUN1
transcript:Smp_245360.1	0	1	2.2039445824335	2.20575052909328	843.286000861516	382.307034378394	TBC domain containing protein kinase	TBC1 domain family member 20
transcript:Smp_245520.2	0.00860858243226459	0.991391417567735	0.0460446769422967	0.0450519059162017	24.8164247379267	551.052696084485	Hypothetical protein	UPF0307 protein pspto_4464
transcript:Smp_245540.1	0.013206969992191	0.986793030007809	0.273446674505659	0.266598896952423	16.2117711352965	60.8371052233626	Nucleolar protein 4-like	Putative uncharacterized protein TTHA1438
transcript:Smp_245550.2	0.00215638315548472	0.997843616844515	10.2320376356708	11.705116994937	42.0596841807801	3.58412761093949	Homeobox protein cut	CUT-like 2, homeobox protein CUX-2
transcript:Smp_245570.1	0.00968288090386304	0.990317119096137	0.400588601904548	0.394002396773583	20.5541460007327	52.1829464620745	Probable ATP-dependent DNA helicase HFM1	U5 small nuclear ribonucleoprotein 200 kDa helica
transcript:Smp_245610.1	0	1	0.48094887367636	0.480645918328267	472.247478162362	982.537568082799	Hypothetical protein	REMF protein
transcript:Smp_245670.1	7.00686472554501e-06	0.999992993135274	0.480844233728667	0.478845443608347	71.3160080199643	148.944133263723	Protein XRP2	Protein XRP2
transcript:Smp_245740.1	0	1	2.88205175335718	2.89135670189784	335.373219909048	115.985103505876	Hypothetical protein	Zinc finger protein 406
transcript:Smp_245740.3	9.65536477988138e-05	0.999903446352201	0.280030288186253	0.277493182903302	45.1496041250952	162.731310084118	DNA mismatch repair protein MSH1, mitochondrial	Exoenzyme S, EXOS
transcript:Smp_245800.1	0	1	417.931602837913	24328.3340560963	243.273340560963	0	hook protein	HOOK homolog 1, RSGI RUH-026
transcript:Smp_245800.2	2.76099595408752e-08	0.99999997239004	3.10954711991696	3.11499067380877	692.275961933356	222.233349796898	Girdin	HOOK homolog 1, RSGI RUH-026
transcript:Smp_245830.5	3.24794489969804e-07	0.99999967520551	3.91767811482651	4.05063461439031	50.9668441186709	12.5749031007562	High frequency lysogenization protein HflD homolog	DENN domain-containing protein 1B
transcript:Smp_245840.2	0.00208342316678001	0.99791657683322	0.0786511557079193	0.0704015281701842	4.49914199269508	64.0389220886649	Hypothetical protein	Interferon-induced helicase C domain-containing P
transcript:Smp_245860.2	0.0495142878844269	0.950485712115573	6.3442483952348	7.0658695983531	29.9999339165289	4.23716781123778	ATP-dependent DNA helicase DDX11	XPD helicase, ATP-dependent DNA helicase TA0057
transcript:Smp_245860.3	0.018249909943208	0.981750090056792	0.328574501940466	0.323842550304364	26.3419959201281	81.3628643606628	ATP-dependent DNA helicase DDX11	XPD/RAD3 related DNA helicase
transcript:Smp_245900.1	0.00243206359573211	0.997567936404268	0.202994639409286	0.202237514483862	122.079267602485	603.682484621729	Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta	1-phosphatidylinositol 4,5-bisphosphate phosphodi beta-3
transcript:Smp_245940.1	0	1	0.481201988413181	0.480546304287376	218.04243750688	453.749472420124	Succinate dehydrogenase assembly factor 2, mitochondrial	Putative flavoprotein
transcript:Smp_245960.1	2.04432600703353e-06	0.999997955673993	2.41164836240784	2.41436290486025	720.02649864643	298.220434702651	Ectopic P granules protein 5 homolog	Polymerase acidic protein
transcript:Smp_245960.3	4.07123224022143e-11	0.999999999959288	0.185515547934537	0.184813799148139	123.004864808417	665.605150900143	Lon protease	Uncharacterized protein
transcript:Smp_245970.2	0.00601130652189885	0.993988693478101	44.083493469337	2514.85726291338	25.1385726291338	0	Centrosomal protein of 135 kDa	Tropomyosin
transcript:Smp_245980.1	0.00543531284189003	0.99456468715811	2.07330392295984	2.09713620338982	54.1533882980809	25.8173106966209	Hypothetical protein	Zinc finger and BTB domain-containing protein 32
transcript:Smp_246050.5	0	1	84.4495584305298	4870.15664573035	48.6915664573035	0	Vinculin	Vinculin isoform 1
transcript:Smp_246430.1	0.00171791650774011	0.99828208349226	2.56874996638258	2.57342467983021	495.248875786183	192.44128084295	Liprin-alpha-2	Liprin-alpha-2
transcript:Smp_246500.1	0.000169763134395096	0.999830236865605	2.21069749897735	2.21713493939698	239.121407186814	107.846045627901	Hypothetical protein	Flywch-type zinc finger-containing protein 1
transcript:Smp_246500.2	0	1	57.2036009190726	77.9785715784874	120.972086024225	1.54147861233203	Hypothetical protein	Flywch-type zinc finger-containing protein 1
transcript:Smp_246550.1	0	1	5.91867673936802	5.94295799915588	690.3916131154	116.161376814957	Huntingtin-interacting protein 1	HIP1-related, huntingtin interacting protein 12, HIP 12
transcript:Smp_246550.4	1.33881794539548e-12	0.999999999998661	3.38169907677704	3.42247282756195	114.638480664172	33.488726342217	Huntington interacting protein related 1	Synapse-enriched clathrin adaptor protein LAP
transcript:Smp_246600.2	0.0106555578531502	0.98934444214685	2.28437562924612	2.32158425113095	45.9473513352389	19.785685344114	Recombining binding protein suppressor of hairless	LIN-12 and GLP-1 phenotype protein 1, isoform A
transcript:Smp_246620.1	0	1	7.70693660384155	7.92698973467586	138.546535605736	17.469086039387	Serine/threonine-protein kinase WNK1	Serine/threonine-protein kinase WNK1
transcript:Smp_246770.1	0.0159922358452966	0.984007764154703	0.0619755623344266	0.0503169696158096	2.31169181460548	46.1313283099626	C type lectin	Antifreeze protein type II
transcript:Smp_246790.1	0.0202561918554077	0.979743808144592	0.260693620126822	0.221620111266016	2.39476853107201	10.8408587841358	Transient receptor potential cation channel subfamily M member 2	NBLA
transcript:Smp_246790.2	0.000154015574269306	0.999845984425731	7.03326392834967	8.41286924974173	21.089087511028	2.49795381274655	Transient receptor potential cation channel subfamily M member 2	Transient receptor potential cation channel subfa member 1
transcript:Smp_246790.4	0	1	5.76151002278165	5.92276789364499	100.2829869454	16.9234656948167	Transient receptor potential cation channel subfamily M member 2	Transient receptor potential cation channel subfa member 1
transcript:Smp_246800.3	0.00985890036055181	0.990141099639448	2.19495933602607	2.19588251206744	1630.03567019183	742.309163814065	Aspartyl aminopeptidase	M18 aspartyl aminopeptidase
transcript:Smp_246820.1	1.80633286106513e-13	0.999999999999819	2.68021049024354	2.68855623038152	310.403091283058	115.447169084022	Sugar transporter SWEET1	Acetyltransferase, GNAT family
transcript:Smp_246940.1	8.25199121146092e-07	0.999999174800879	2.21286983462934	2.22114925968248	186.590941326167	84.0009868856098	Oral-facial-digital syndrome 1 protein homolog	FOP, FGFR1OP
transcript:Smp_246970.2	0.0092569393562919	0.990743060643708	0.369983947359691	0.368871425209163	119.785369991907	324.751859566592	Pleckstrin homology domain-containing family G member 7	XPLN, RHO guanine nucleotide exchange factor 3
transcript:Smp_247080.1	0	1	0.0307169693564544	0.0257654711554267	2.88250516605037	112.252847770248	Aminopeptidase N	Aminopeptidase N
transcript:Smp_247160.1	0.00429469823600437	0.995705301763996	2.8234602393402	2.84097494458004	169.612296765284	59.6956644546924	Glucose-6-phosphate exchanger SLC37A4	Phosphate transporter
transcript:Smp_247210.1	2.36396013875151e-10	0.999999999763604	0.116173251676512	0.110085136797481	9.15505466240715	83.2442423893943	DC-STAMP domain-containing protein 2	EIF-2-beta, probable translation initiation factor 2 beta subunit
transcript:Smp_247220.1	0	1	2.61425717874189	2.62035435694615	397.846020875676	151.822907568788	Homeobox protein PKNOX1	Homeobox protein pknox1
transcript:Smp_247260.1	0	1	5.75879346327957	5.89651068762422	116.839203449959	19.806669491536	Transcription factor COE3	Transcription factor COE1
transcript:Smp_247410.1	0	1	0.0891181335229406	0.0883867047664746	63.1146581446889	714.177256007222	Hypothetical protein	Hbegf, heparin-binding epidermal growth factor
transcript:Smp_247420.2	0.00263082997965081	0.997369170020349	2.79117726844045	2.79973497986577	336.052400862481	120.023647212778	ATP-dependent RNA helicase DDX51	ATP-dependent RNA helicase VASA
transcript:Smp_247420.3	0.00269786853036136	0.997302131469639	3.69573042316449	3.89170404924665	30.690164928752	7.87861756707706	ATP-dependent RNA helicase DDX51	ATP-dependent RNA helicase MSS116
transcript:Smp_247420.4	1.08618669614202e-11	0.999999999989138	0.359395279235826	0.358386203619933	130.468746759223	364.063017993725	Phosphatidylinositol-glycan biosynthesis class X protein	Insulin receptor, IR
transcript:Smp_247470.2	0.0318549820255345	0.968145017974466	0.252508649261162	0.232651629379561	5.01250375850648	21.578087613659	Crossover junction endonuclease MUS81	Crossover junction endonuclease MUS81
transcript:Smp_247530.3	0.00427073433160752	0.995729265668392	3.44452934508635	3.58474160938274	35.8317478294263	9.98841878020268	Deleted in lung and esophageal cancer protein 1	Hydin protein
transcript:Smp_247530.4	4.89435373973723e-06	0.99999510564626	0.0188553322042621	0.000329251999578143	0	30.3618732545667	Deleted in lung and esophageal cancer protein 1	Hydin protein
transcript:Smp_247620.1	0	1	3.05782399346273	3.07678543131907	191.484471770603	62.2284875530647	Nucleolysin TIA-1 isoform p40	Nucleolysin TIA-1 isoform P40
transcript:Smp_248130.1	0	1	0.478058817752578	0.476987522774757	133.262819452727	279.395252945496	Type II inositol 1,4,5-trisphosphate 5-phosphatase	Sex COMB on midleg-like protein 2
transcript:Smp_266720.1	0	1	2.90740235974871	2.91096214860023	894.48250534133	307.274141695713	Hypothetical protein	30S ribosomal protein S27AE
transcript:Smp_266720.2	2.74176985655128e-05	0.999972582301434	0.440342596973022	0.439550951269534	178.196150494162	405.417743881472	Hypothetical protein	ABC transporter, lipoprotein-releasing system ATP-binding protein
transcript:Smp_266820.2	9.16572526210579e-07	0.999999083427474	46.1834455522104	2637.38631917616	26.3638631917616	0	Fibronectin type-III domain-containing protein 3A	Interleukin-6 receptor subunit beta
transcript:Smp_266830.1	0.00259688593140239	0.997403114068598	2.16213636401787	2.16340010404703	1140.91807173715	527.36728430485	Hypothetical protein	Polyhomeotic-like protein 3
transcript:Smp_266930.1	1.00492070220781e-09	0.999999998995079	2.75291698504593	2.77118361851505	152.497151183478	55.0232176347086	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	O-methyltransferase family protein
transcript:Smp_266960.1	1.98469114007782e-05	0.999980153088599	2.07086326211878	2.07192088957701	1203.07563692039	580.651956241973	Transcriptional activator cubitus interruptus	Protein (five-finger GLI)
transcript:Smp_267100.1	0.000224878417746877	0.999775121582253	0.270132649108654	0.269643132476735	230.55210009856	855.053868976722	WD repeat-containing protein 36	U3 small nucleolar RNA-associated protein 21
transcript:Smp_267100.3	0.000172648612265514	0.999827351387734	9.76857875337008	10.4914268950911	72.9758663610121	6.94671495315495	WD repeat-containing protein 36	U3 small nucleolar RNA-associated protein 21
transcript:Smp_267140.2	0.00263102927772196	0.997368970722278	4.22937226015402	4.32074643732573	87.5640596402432	20.2582709829291	Zinc transporter 9	Cation efflux family protein
transcript:Smp_267240.1	2.98400082421324e-10	0.9999999997016	0.485230161938986	0.485075698243045	927.072233537962	1911.20146018214	Palmitoyltransferase ZDHHC3	CARP2, FYVE-ring finger protein sakura
transcript:Smp_267240.2	3.21964677141295e-15	0.999999999999997	4.14144004282556	4.26941733110022	60.0916715989938	14.0672538587849	Palmitoyltransferase ZDHHC3	Adenylate cyclase homolog
transcript:Smp_267300.1	1.15983214498128e-05	0.99998840167855	183.75780498606	298.391933292843	272.806824459799	0.904290213710489	acetyl-CoA C-acetyltransferase	Mcocc-1
transcript:Smp_300140.1	0.00151859485252481	0.998481405147475	0.289698036619677	0.281343721204097	13.7080204317734	48.7489357710308	Protein NDNF	Methyl-CPG-binding domain protein 2
transcript:Smp_300150.1	0.00973080666765791	0.990269193332342	0.148387702545511	0.108662776430664	1.32592382214102	12.2842176338873	Glutamate receptor ionotropic, kainate 1	Uncharacterized protein NE1242
transcript:Smp_300310.1	0	1	2.18667906080098	2.18929233739008	570.119783615985	260.407384137768	Soluble guanylate cyclase 88E	ALR2278 protein
transcript:Smp_300490.1	2.6268542896446e-11	0.999999999973731	0.464717797768689	0.463142707514335	90.2539345538061	194.884431218076	Pre-mRNA-processing-splicing factor 8	Protein CUP
transcript:Smp_300500.1	6.98160980583395e-07	0.999999301839019	0.339092349826578	0.337853471479853	103.352397227969	305.928538311372	Hypothetical protein	Smooth muscle myosin heavy chain
transcript:Smp_300840.1	4.6074255521944e-14	0.999999999999954	3.53918154422121	3.55236353914349	392.410862053171	110.457540196572	CUGBP Elav-like family member 3	Bruno-like 5, RNA binding protein
transcript:Smp_300840.3	4.68403094089354e-13	0.999999999999532	4.37914618839614	4.45829669251374	109.14517565234	24.4736051031844	CUGBP Elav-like family member 3-A	Cugbp ELAV-like family member 1
transcript:Smp_300910.2	2.09557460273402e-09	0.999999997904425	2.66876109315506	2.67138734498471	973.446911241097	364.391258794864	Hypothetical protein	MRNA interferase MAZF
transcript:Smp_300920.2	5.32907051820075e-15	0.999999999999995	0.498091754584935	0.49799459935706	1475.37328669785	2962.63917049835	Serine/threonine-protein kinase Doa	Dual specificity protein kinase CLK3
transcript:Smp_301170.1	1.12499898285989e-10	0.9999999998875	0.472100140683078	0.47063352718109	97.1395516310299	206.41292998741	Serine/threonine-protein kinase DCLK3	Death-associated protein kinase 2
transcript:Smp_301290.1	7.07212066686225e-14	0.999999999999929	0.0881593160614492	0.0709075152842981	2.13930905883095	30.3014423092315	Histone H2A.V	Histone H2A.Z
transcript:Smp_301340.1	0	1	0.298177527544908	0.297398099681703	153.561845466579	516.374757101485	Proteasome subunit beta type-1-B	20S proteasome
transcript:Smp_301430.2	0.00583467815362493	0.994165321846375	3.706201954703	3.73950013561958	174.281143364809	46.5981393351605	Putative phospholipase B-like 2	Putative phospholipase B-like 2
transcript:Smp_301600.2	0.0470015388572954	0.952998461142705	3.18902523419978	3.37939213946061	22.2753766492107	6.58449265712256	U3 small nucleolar RNA-associated protein 15 homolog	CS6 fimbrial subunit A
transcript:Smp_301660.1	2.75750577227729e-06	0.999997242494228	0.484796844079975	0.484222212168853	248.964892117702	514.164868192296	Hypothetical protein	Glutathione S-transferase
transcript:Smp_301800.1	5.32907051820075e-15	0.999999999999995	2.68776289252917	2.70163630295004	188.475156324275	69.7570356733283	Protocadherin-11 X-linked	EP-cadherin, C-cadherin
transcript:Smp_302280.1	1.63158375698913e-12	0.999999999998368	2.17090600020086	2.17117444950455	5430.94919826655	2501.38236831285	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_302310.1	0.0399244596985636	0.960075540301436	0.182725481795468	0.138149297179553	1.44256580270517	10.504463934024	Cadherin-related tumor suppressor	F-spondin
transcript:Smp_302740.1	0	1	2.6041135444911	2.61142450826246	328.584296119188	125.819521427683	Hypothetical protein	Replication protein A 32 kDa subunit
transcript:Smp_302740.4	0.0017637116210486	0.998236288378951	5.93871712071796	6.11810828633474	96.5844846715537	15.7782927452109	WW domain-containing adapter protein with coiled-coil homolog	Transcription elongation regulator 1
transcript:Smp_302830.1	6.04050143238055e-11	0.999999999939595	0.0433775459740666	0.0278969408439407	0.978624319808555	35.4284491596787	F-box/kelch-repeat protein At4g14905	RGS3, regulator of G-protein signaling 3, RGP3
