	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_214190	0	1	14.7539268896921	14.7640076870328	9058.67216204633	613.555256404098	calpain	Calpain-2 catalytic subunit
gene:Smp_214260	0	1	0.078015605847742	0.077404012570119	52.465099844471	677.927720566291	Transmembrane 9 superfamily member 4	Death domain-associated protein 6
gene:Smp_214320	0	1	0.0144337980146887	0.0130862350647741	4.29408053494229	328.891361899585	mucin	RNA-binding protein smaug
gene:Smp_214380	0	1	0.297845757045759	0.296445350999398	66.8324135667567	225.469716046862	Uncharacterized protein ORF54	Uncharacterized protein
gene:Smp_241410	0	1	0.217524470080721	0.216938764017008	130.323824114993	600.776238944252	Telomerase reverse transcriptase	Telomerase reverse transcriptase
gene:Smp_241440	0	1	0.0196026435179307	0.0193727902179089	37.1497253789797	1918.13008002977	UDP-N-acetylmuramoylalanine--D-glutamate ligase	DNA-binding protein SATB1
gene:Smp_241450	7.7715611723761e-16	0.999999999999999	2.4498598087857	2.4511884018395	1202.91806809134	490.743002579727	Hypothetical protein	Steroid receptor coactivator 1A
gene:Smp_241470	0	1	47.9949838171919	48.4316667640639	2343.91450424815	48.3865277442678	putative tolloid 1 protein	Cubilin
gene:Smp_241480	2.16959783472248e-12	0.99999999999783	19.348843857649	24.1504668768907	41.4925811783699	1.70850015943515	Iroquois-class homeodomain protein IRX-1	PBX1, homeobox protein PBX1
gene:Smp_241500	0	1	3.3673708766452	3.38718101401729	182.021333980681	53.7312477300073	Ring canal kelch homolog	Kelch-like protein 7
gene:Smp_241510	0	1	17.9718395387191	18.3247321473971	396.316326655928	21.6179465079233	Serine/threonine-protein kinase Nek1	Serine/threonine-protein kinase NEK1
gene:Smp_241610	0	1	0.0168513201676859	0.0168502194049314	6767.9840165906	401656.125979445	P48 eggshell protein	Putative uncharacterized protein PH0242
gene:Smp_241620	0	1	0.00977409666636515	0.00976957897742396	962.982130093018	98570.4741854853	Hypothetical protein	CAF1A usher, F1 capsule-anchoring protein
gene:Smp_241840	0	1	0.156556953436745	0.156433701914533	481.408444320961	3077.44989789324	Choline/ethanolamine kinase	Choline kinase (49.2 KD)
gene:Smp_241860	0	1	0.435061632778542	0.434721308374445	324.514760233922	746.502199844581	Ribosome biogenesis protein WDR12 homolog	RSA4, ribosome assembly protein 4
gene:Smp_241950	0	1	8.15658772234986	8.24126377773082	313.223445356573	37.997938321666	Regulating synaptic membrane exocytosis protein 1	Regulating synaptic membrane exocytosis protein 2
gene:Smp_241990	0	1	14.0118575435656	14.2975989348544	292.781312973056	20.4683554432552	33 kDa inner dynein arm light chain, axonemal	Anopheles plasmodium-responsive leucine-rich REPE 1
gene:Smp_242110	0	1	4.59390788322455	4.63905453239417	166.063305118912	35.788955144682	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase
gene:Smp_242140	8.35997937542743e-14	0.999999999999916	0.449016956708243	0.44851180850308	219.989773073596	490.500548223581	MMS19 nucleotide excision repair protein homolog	PP2A scaffold subunit A, truncated, AN internal D PP2A A
gene:Smp_242200	0	1	9.00130816826571	9.07838894454102	423.781883542628	46.6713975620048	Hypothetical protein	Oncostatin M
gene:Smp_242240	0	1	8.7700205180737	8.78024186006222	3001.56816458195	341.845977593843	Insulin-like growth factor-binding protein-related protein 1	Serine protease HTRA1
gene:Smp_242350	0	1	7.00007206548961	7.08317579971413	229.971488400303	32.4586969381143	Tectonic-2	A612L, histone H3 lysine methyltransferase
gene:Smp_242440	2.61831800685286e-09	0.999999997381682	7.94199549630219	8.78795230597383	32.4204339532037	3.68032885296366	GATA-binding factor 6-A	Trans-acting T-cell-specific transcription factor
gene:Smp_242500	0	1	2.78872448210818	2.79380449768957	442.378013143244	158.336088106412	Coiled-coil domain-containing protein 102A	FTSK, DNA translocase FTSK
gene:Smp_242670	0	1	3.08826157403912	3.0949074474419	437.320161930585	141.296378092844	Coiled-coil domain-containing protein 173	Hypothetical protein ATU0240
gene:Smp_242830	0	1	0.396372068228331	0.395981147064653	274.958906213954	694.388984022992	Prolyl 3-hydroxylase OGFOD1	PKHD-type hydroxylase TPA1
gene:Smp_242910	3.91323741414373e-05	0.999960867625859	3.51740948909901	3.71384431881592	21.3936576869419	5.75320810716318	Allatostatin-A receptor	P2Y purinoceptor 12, soluble cytochrome B562
gene:Smp_243000	0	1	14.0637857682638	14.1616433769588	850.182043842338	60.0248435002687	Probable G-protein coupled receptor 179	Epiregulin
gene:Smp_243150	0	1	4.47262743379041	4.47621674443995	1947.53357601284	435.076969019529	Teneurin-3	WIF-1, WNT inhibitory factor 1
gene:Smp_243210	0	1	0.244612484068565	0.243327395385922	64.311571046897	264.331674084341	Caspase-7	Caspase-6
gene:Smp_243630	0	1	2.05807241815392	2.05869263628722	1579.38724745314	767.174580939448	RAC serine/threonine-protein kinase	RAC-alpha serine/threonine-protein kinase
gene:Smp_243660	0	1	12.6678396877689	13.1380856137186	146.587455151614	11.1482051953246	Cilia- and flagella-associated protein 97	Ubiquitin-associated and SH3 domain-containing PR
gene:Smp_243690	7.09037815349589e-07	0.999999290962185	2.26963817614838	2.2705417745476	1434.69611130267	631.868315292628	Translational regulator orb2	Cytoplasmic polyadenylation element-binding prote
gene:Smp_243700	0	1	5.5715399841979	5.58467230501068	874.264206467762	156.538882140022	Dual specificity tyrosine-phosphorylation-regulated kinase 2	DYRK2, dual specificity tyrosine-phosphorylation-regulat 2
gene:Smp_243720	0	1	2.90455764788973	2.90706391415024	993.450094623072	341.730024974122	Unconventional myosin-XV	Unconventional myosin-IB
gene:Smp_243760	0.0351802484775734	0.964819751522427	3.76805973827354	4.15929973141598	13.2237024559949	3.17171406499951	MEG-28 protein	Uncharacterized protein DUF2179
gene:Smp_243770	3.71212545627886e-05	0.999962878745437	6.47039483318852	7.0124227980223	31.816875443914	4.52864183045125	MEG-29 protein	Macrophage receptor marco
gene:Smp_243790	0	1	8.05586723674917	8.16829447636299	230.52622154791	28.2132995168115	MEG-31 protein	Parathyroid hormone
gene:Smp_243830	1.88002392542685e-08	0.999999981199761	9.22892916172035	10.0735068098413	44.1280717612824	4.3715994364705	Dopamine beta-hydroxylase	PAM, peptidyl-glycine alpha-amidating monooxygenase
gene:Smp_243840	0.000113577572574686	0.999886422427425	6.65968608774949	7.81232861016261	17.2407166320255	2.19814017085572	Sex peptide receptor	P2Y purinoceptor 12, soluble cytochrome B562
gene:Smp_243900	0	1	9.39915735190091	9.47924141359205	447.077102666669	47.1548608954722	Innexin unc-9	Rhodopsin
gene:Smp_243920	0	1	3.93589659480718	3.94625115823572	503.169126302243	127.49813522148	Probable E3 ubiquitin-protein ligase RNF144A-A	E3 ubiquitin-protein ligase parkin
gene:Smp_243930	0	1	3.05907672927144	3.07798206544683	150.74896349633	48.9698056943661	Zinc finger protein DZIP1L	Zinc finger protein 406
gene:Smp_243950	0	1	0.0634882431613825	0.0633574107726259	203.940284497769	3219.03386575543	Intraflagellar transport protein 81 homolog	IFT81, intraflagellar transport protein 81
gene:Smp_243970	0	1	7.38128342677123	7.41794560987171	580.623767079675	78.2642011894741	Glypican-6	Glypican-1
gene:Smp_244000	0	1	11.1569516266761	11.3077510773051	342.496482945496	30.2795315438021	Regulator of G-protein signaling 8	RGS4
gene:Smp_244010	6.24336197199149e-05	0.99993756638028	2.77529686654546	2.79882029508437	94.979218021521	33.9290200179528	Serine/threonine-protein kinase D1	PKC-B, PKC-beta, protein kinase C beta type
gene:Smp_244030	4.28380696471109e-08	0.99999995716193	3.48554693618052	3.59099888155002	38.0537501841708	10.5897666498133	Synaptotagmin-like protein 4	Synaptotagmin III
gene:Smp_244040	1.10330624051302e-05	0.999988966937595	5.25424826004863	5.65054631755082	27.2684856722415	4.81758376610655	UPF0764 protein C16orf89 homolog	60S ribosomal protein L27A (L15P)
gene:Smp_244080	0	1	37.731184209487	38.1215831188219	1612.95964437258	42.3011925689205	Receptor-type tyrosine-protein phosphatase delta	Protein (LAR)
gene:Smp_244110	1.78294294306269e-06	0.999998217057057	2.89358602058228	2.92620545528303	76.3810282603856	26.0958320845064	Dynein light chain 1, axonemal	Outer arm dynein
gene:Smp_244150	0	1	8.22728609315882	8.45134303740112	122.584644855834	14.4959364308484	Sodium- and chloride-dependent GABA transporter 2	Transporter
gene:Smp_244190	0	1	8.89265128327896	9.03616865753935	223.466414660817	24.7213239858974	Multiple epidermal growth factor-like domains protein 10	ZONA pellucida 3
gene:Smp_244230	1.45542466967186e-11	0.999999999985446	0.216458624088376	0.215817006302408	118.512317950765	549.169696175976	Cell division control protein 4	Protein WEB1, protein transport protein SEC31
gene:Smp_244240	2.08394182454885e-06	0.999997916058175	3.01220172070296	3.04775419353364	77.5629973010541	25.4425110540868	Gonadotropin-releasing hormone receptor	P2Y purinoceptor 12, soluble cytochrome B562
gene:Smp_244250	0	1	4.81735353069313	4.82224061652725	1693.89958008918	351.260231992085	Solute carrier family 12 member 5	Na-K-CL cotransporter
gene:Smp_244300	0	1	0.140644609090727	0.139931406378079	75.8135214397949	541.852069440854	Long-chain-fatty-acid--CoA ligase 5	Luciferase, luciferin 4-monooxygenase
gene:Smp_244310	0	1	5.97165291379718	6.00317593098239	425.767811999978	70.9154262901973	Otopetrin-1	ZZZ3 protein
gene:Smp_244320	0	1	33.3565439894183	35.1310497952392	288.064464525054	8.18999590687133	Hypothetical protein	Transcription factor DP-1
gene:Smp_244340	0	1	16.3623935983006	17.1275180768576	154.640083153594	9.01933410781534	Zinc finger homeobox protein 4	Homeobox protein aristaless-like 4
gene:Smp_244350	0	1	0.365047461720489	0.364837370397245	495.852648761705	1359.12338105084	Signal recognition particle 14 kDa protein	SRP14, signal recognition particle 14 kDa protein
gene:Smp_244360	0	1	10.8472164792911	10.9947040302054	330.109057300091	30.0152791155783	Multidrug and toxin extrusion protein 2	Multidrug efflux protein
gene:Smp_244370	0	1	8.21451150732571	8.28620074880843	374.995232675079	45.2465951565928	Discoidin domain-containing receptor 2	Epithelial discoidin domain-containing receptor 1
gene:Smp_244390	1.21799733717731e-05	0.999987820026628	0.404765016619858	0.402831881524437	55.7700641203035	138.459834883016	Cornifelin homolog	Hypothetical protein DIP2269
gene:Smp_244400	0	1	13.0514368467497	13.0837660371137	2193.32870324327	167.628178260112	Hypothetical protein	Trap dicarboxylate transporter, DCTP subunit
gene:Smp_244420	0	1	4.02069064782553	4.03285749765979	450.256784903233	111.639564896482	Hypothetical protein	RAS association domain-containing family protein
gene:Smp_244430	0	1	0.413248491434733	0.412006726107473	87.5383415520813	212.482505593814	Catalase-peroxidase	Hzwilch, protein zwilch homolog
gene:Smp_244440	0.000754772402695725	0.999245227597304	2.46495232336886	2.48961167470467	66.5023643738987	26.7059593802069	Hypothetical protein	NRDP1, ring finger protein 41 isoform 1
gene:Smp_244470	0	1	4.58739363120025	4.59280766811878	1368.55368173916	297.969750216653	Lethal(2) giant larvae protein homolog 2	Protein SNI1
gene:Smp_244510	1.64638414013041e-09	0.999999998353616	5.92878968337174	6.04527662883908	115.019210780793	19.0179482384718	Protein eva-1 homolog C	CSL3
gene:Smp_244530	0	1	5.09999194761042	5.15154665381097	184.228868046152	35.7537968608627	Solute carrier family 46 member 3	Glycerol-3-phosphate transporter
gene:Smp_244560	4.95651565524113e-05	0.999950434843448	0.366634753332469	0.360257827705211	16.0810815360673	44.655459841817	Hypothetical protein	Mannose binding lectin-associated serine protease-2 related protein, MAP19 (19KDA)...
gene:Smp_244570	0	1	3.59298729457397	3.59994314132029	603.486779940205	167.630642157162	Band 4.1-like protein 2	Protein 4.1
gene:Smp_244610	0	1	12.8166739312417	13.0726288896439	271.398577572514	20.7515912502132	Solute carrier family 13 member 3	Transporter, NADC family
gene:Smp_244630	4.87159201867371e-10	0.999999999512841	4.79909886866933	4.92215321511259	68.3288549575002	13.873934930688	Innexin unc-9	REST corepressor 3
gene:Smp_244670	2.07154149389766e-09	0.999999997928459	4.32025518863355	4.38595341351746	99.6706301814269	22.7172432657886	T-complex-associated testis-expressed protein 1	Nacht, LRR and PYD domains-containing protein 1
gene:Smp_244710	0	1	2.58463114674206	2.58620210094815	1173.14677942179	453.611462526724	ATP-binding cassette sub-family A member 3	MCG1178, multidrug resistance protein 1A
gene:Smp_244750	0	1	0.268307425997753	0.268147206604376	550.690883584191	2053.71597595877	Probable cation-transporting ATPase 13A3	Potassium-transporting ATPase alpha
gene:Smp_244790	0	1	3.50999190158039	3.52270744311332	312.700863213964	88.760035055081	Intraflagellar transport protein 172 homolog	Coatomer beta'-subunit
gene:Smp_244820	0	1	7.60015389004252	7.7575944075876	146.239218622906	18.8423930150127	Androglobin	Calpain 8
gene:Smp_244860	0	1	0.0590842847275673	0.0584657801717501	39.9880206710247	684.117032146425	Transmembrane protein 56-B	CENP-T, centromere protein T
gene:Smp_244890	0.001445908307254	0.998554091692746	0.49676885053122	0.495261726969091	74.3573584753424	150.147693247279	Bax inhibitor 1	Protein (sodium channel protein, brain II alpha subunit)
gene:Smp_244920	0	1	6.88620532868036	6.94699875333929	302.475771800329	43.5319355235856	Hypothetical protein	Thermoresistant glucokinase
gene:Smp_244940	0	1	3.57839829225378	3.58532270567427	600.36721071975	167.444162429945	Serine/threonine-protein kinase LATS2	DMPK protein
gene:Smp_244970	2.64169397479197e-06	0.999997358306025	0.436417311893639	0.432946781935714	31.6073374422674	73.0182306312699	Coiled-coil domain-containing protein 81	Synaptobrevin homolog YKT6
gene:Smp_244980	0	1	5.80480786588514	5.95479459613522	85.7764913858956	14.3962889157542	Hypothetical protein	Cellulose synthase subunit A
gene:Smp_245010	0	1	5.04753289558082	5.06030433668984	721.190552590754	142.511181455762	Multiple C2 and transmembrane domain-containing protein 2	E-SYT2, CHR2SYT, extended synaptotagmin-2
gene:Smp_245030	0	1	0.22858299952729	0.228480528691342	773.501996070776	3385.4513366889	Importin subunit alpha-1	Importin subunit alpha-2
gene:Smp_245060	0	1	29.2330075807909	31.2002440538506	201.356629137664	6.44400814141427	DNA-directed RNA polymerase subunit beta	Ubiquitin carboxyl-terminal hydrolase 7
gene:Smp_245090	0	1	24.2960405806333	24.4587968625221	1574.36569361811	64.3584847814615	SH3 and multiple ankyrin repeat domains protein 3	26S proteasome non-ATPase regulatory subunit 10
gene:Smp_245100	0	1	0.130356373150639	0.130279898742295	666.231278895708	5113.91229597591	Centrosomal protein of 290 kDa	Smooth muscle myosin heavy chain
gene:Smp_245110	5.58776358516866e-11	0.999999999944122	2.96575059074225	2.99375209826635	94.5030478964177	31.5600982560143	WD repeat-containing protein 60	26S proteasome regulatory subunit RPN14
gene:Smp_245120	0	1	20.2473897469918	20.5856140737063	526.806972464202	25.5815111678449	Hypothetical protein	Replication protein A 70 kDa DNA-binding subunit
gene:Smp_245140	2.41140440948584e-13	0.999999999999759	5.83787725116511	6.02887750506554	68.6630430470088	11.3806847484144	Oxalate:formate antiporter	Glycerol-3-phosphate transporter
gene:Smp_245150	0.0462814176469633	0.953718582353037	0.385840271812492	0.37355836567237	8.39045790401921	22.4776717428056	Oxalate:formate antiporter	Glycerol-3-phosphate transporter
gene:Smp_245160	6.23779462971541e-07	0.999999376220537	0.353825499449046	0.350513767258847	30.7459126537675	87.7352343578134	Oxalate:formate antiporter	Phosphate transporter
gene:Smp_245170	0	1	13.1565516398769	13.6800858798238	142.840927484879	10.4322537065768	Forkhead box protein J1-B	Protein (transcription factor)
gene:Smp_245220	0	1	16.7014637415864	16.8722816203272	697.434355592574	41.3266947806462	Dynein beta chain, ciliary	Dynein heavy chain, cytoplasmic
gene:Smp_245240	0	1	0.391814140695875	0.390918884934515	119.417619820259	305.49486155271	tRNA pseudouridine synthase B, putative	H/ACA ribonucleoprotein complex subunit 4
gene:Smp_245250	0	1	0.185879027371051	0.185265303087406	110.50943557206	596.536864039178	TBC1 domain family member 31	TBC1 domain family member 20
gene:Smp_245280	0	1	6.66905867186453	6.6959711718051	634.296872682693	94.7196301623258	Hypothetical protein	MRPL24
gene:Smp_245290	0	1	11.2200879906486	11.7399717317103	103.777340270523	8.83051023651004	Lymphocyte expansion molecule	BONT/A LC, botulinum neurotoxin type A light chain
gene:Smp_245310	3.95577258727187e-07	0.999999604422741	2.4054087787023	2.407870169477	618.26842470975	256.763987462971	2-isopropylmalate synthase	T-cell surface glycoprotein CD4
gene:Smp_245320	2.64233079860787e-14	0.999999999999974	2.33749490075718	2.33825958346183	1839.20509329388	786.564384769928	Glutamate [NMDA] receptor subunit 1	Receptor subunit GLUN1
gene:Smp_245330	3.70237174251997e-12	0.999999999996298	22.1670878286	34.8405581988561	26.1585461023223	0.741094341053969	Eyes absent homolog 4	EYA2, EYES absent homolog 2
gene:Smp_245370	0	1	0.405583065962319	0.405475217085748	1004.99632421441	2478.57878142454	equilibrative nucleoside transporter	Solute carrier family 2, facilitated glucose TRAN member 1
gene:Smp_245380	0	1	12.5273206522782	12.7389800699883	311.98983692102	24.4817438607239	Cilia- and flagella-associated protein 52	Actin interacting protein 1
gene:Smp_245400	0	1	2.73936517669526	2.74983468691615	205.437056583722	74.7025118325293	Intraflagellar transport protein 52 homolog	THUA-like protein
