	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_158990.1	1.27071575484194e-10	0.999999999872928	2.72416561678828	2.73318926733399	274.854399911099	100.555446819279	Neuronal calcium sensor 2	Neurocalcin delta
transcript:Smp_159060.1	0	1	5.99647125797507	6.06700996514336	226.174417463036	37.2710360890337	Lysyl oxidase homolog 2B	MAC-2 binding protein
transcript:Smp_159070.1	0	1	2.64253639461338	2.64421416768939	1362.47109177924	515.258811591697	DNA translocase FtsK	Fragment of vesicle-associated membrane protein 2
transcript:Smp_159100.1	3.16550119450199e-10	0.99999999968345	2.3693918225517	2.37060363579026	1409.93788115845	594.753232398585	Lethal(3)malignant brain tumor-like protein 4	Lethal(3)malignant brain tumor-like protein 3
transcript:Smp_159120.1	0	1	2.04462642995505	2.04666512800063	551.949190008253	269.677103403895	Sentrin-specific protease 7	Sentrin-specific protease 7
transcript:Smp_159120.2	0.0190853143771088	0.980914685622891	2.37677661512804	2.42400164480899	37.1842860750624	15.3341670118971	Sentrin-specific protease 6	Sentrin-specific protease 7
transcript:Smp_159130.1	0	1	0.146029166466078	0.144361357228631	38.8944872013035	269.48377553779	Sentrin-specific protease 6	Sentrin-specific protease 7
transcript:Smp_159180.1	0	1	2.06944034795258	2.07058321330812	1019.76946330842	492.498321691231	Gamma-tubulin complex component 3	Gamma-tubulin complex component 4
transcript:Smp_159350.2	0	1	15.5729576006865	15.6512990083732	1532.3428996317	97.8957967528396	Protein split ends	Smart/HDAC1 associated repressor protein
transcript:Smp_159450.1	0.0138750466812883	0.986124953318712	0.18186244541658	0.162960275536081	3.70234638895689	22.7706830636766	Anosmin-1	Anosmin 1
transcript:Smp_159520.1	2.92261093104429e-09	0.999999997077389	0.155637485466171	0.143634831616537	5.30818582782111	37.0157392859911	Slit homolog 1 protein	Ookinete surface protein PVS25
transcript:Smp_159790.1	0	1	3.5476034988639	3.56148166326496	344.088355554076	96.6066298434978	Kinesin-like protein KIF1A	Kinesin-like protein KIF1A, kinesin heavy chain isoform 5C
transcript:Smp_159790.2	0.00154213542083648	0.998457864579164	2.51961003253747	2.52888873653078	217.975009916805	86.1879440882183	Kinesin-like protein KIF1A	Kinesin-like protein KIF1A, kinesin heavy chain isoform 5C
transcript:Smp_159930.1	4.44089209850063e-16	1	0.483095415715539	0.481578325434989	86.351060292232	179.319209250075	ADP-ribosylation factor-like protein 3	ADP-ribosylation factor-like protein 3
transcript:Smp_159990.1	0	1	2.2036530334259	2.20667585700281	462.455279617543	209.565537861587	Voltage-dependent calcium channel type D subunit alpha-1	Sodium channel protein type 2 subunit alpha
transcript:Smp_160000.1	4.05175776263533e-08	0.999999959482422	2.01518898515274	2.015719525833	2030.05706515925	1007.10782524423	Leucine-rich repeat and WD repeat-containing protein 1	Polycomb protein EED
transcript:Smp_160100.1	1.94213953597089e-06	0.999998057860464	0.495918510604236	0.495090845172157	158.692184296381	320.541643893143	Probable small nuclear ribonucleoprotein Sm D2	Small nuclear ribonucleoprotein SM D2
transcript:Smp_160160.1	0	1	4.00685418807756	4.05106141974465	145.014024268544	35.7890188847064	Sialin	Glycerol-3-phosphate transporter
transcript:Smp_160160.2	1.9185164568114e-10	0.999999999808148	0.0177802616594384	0.000337409088892641	0	29.6276130021259	Sialin	Glycerol-3-phosphate transporter
transcript:Smp_160180.1	0	1	0.391885193892066	0.391490751559886	317.659589737402	811.4257452166	Protein shifted	WIF-1, WNT inhibitory factor 1
transcript:Smp_160320.1	0.0011448918395498	0.99885510816045	0.216195398073847	0.197836824755759	4.43557651438272	22.4609253187369	Hypothetical protein	Anopheles plasmodium-responsive leucine-rich REPE 1
transcript:Smp_160360.2	0	1	982.137968241422	52621.6533695659	526.206533695659	0	Sodium- and chloride-dependent GABA transporter 2	Transporter
transcript:Smp_160590.1	1.43107747874183e-13	0.999999999999857	2.78485510181129	2.80120386971529	160.948801579842	57.4505809023825	Hypothetical protein	Hepatocyte growth factor-regulated tyrosine kinas substrate
transcript:Smp_160760.1	4.65183447317941e-14	0.999999999999953	2.5676744321796	2.57012871467333	864.03880751142	336.178924149366	Serine/threonine-protein kinase N2	Serine/threonine-protein kinase N1
transcript:Smp_160880.4	7.20912218810099e-12	0.999999999992791	0.204063911070031	0.201464373591368	32.4562738034092	161.141439456292	Group XV phospholipase A2	Aragonite protein AP7
transcript:Smp_161060.1	4.82709083815536e-09	0.999999995172909	0.149305448997553	0.145664543120235	17.9030742356328	122.964842414787	FK506-binding protein 15	22-MER from A-kinase anchor protein 5
transcript:Smp_161080.1	0.00460393898799494	0.995396061012005	3.39274827026864	3.40732498979675	294.366303451882	86.3851352845393	Uncharacterized protein C1259.12c	SPRY domain-containing protein 3
transcript:Smp_161120.1	7.02895101012402e-08	0.99999992971049	3.01164890309965	3.01412768860351	1287.429884311	427.125150637063	Metastasis suppressor protein 1	Metastasis suppressor protein 1
transcript:Smp_161130.1	0	1	2.41405599488371	2.42030737198112	288.136606493885	119.043724262313	Conserved oligomeric Golgi complex subunit 8	Exocyst complex component EXO84
transcript:Smp_161130.2	1.81051840186797e-11	0.999999999981895	0.248890050876036	0.245971002672824	33.3018103307166	135.419826966336	Conserved oligomeric Golgi complex subunit 8	Exocyst complex component EXO84
transcript:Smp_161140.1	0	1	4.18460503392867	4.21839702863739	209.228345263594	49.5913874092789	Potassium voltage-gated channel subfamily H member 6	MLL3241 protein
transcript:Smp_161140.3	0	1	0.0235505028685629	0.0199993247771825	2.88430798108387	144.710284976122	Potassium voltage-gated channel subfamily H member 2	MLL3241 protein
transcript:Smp_161330.1	0	1	0.396400099329708	0.395098146146831	96.3975085419549	243.999012652079	PIH1 domain-containing protein 2	PIH1 domain-containing protein 1
transcript:Smp_161450.2	0	1	103.46169372242	5496.25290381938	54.9525290381938	0	Small conductance calcium-activated potassium channel protein 2	Calcium-activated potassium channel RSK2
transcript:Smp_161500.1	2.68238721123915e-07	0.999999731761279	0.467288500451591	0.466365255558923	141.619402029526	303.677721890406	Hypothetical protein	Proteinase-activated receptor 1, lysozyme
transcript:Smp_161560.1	0	1	3.50121046344536	3.51702968026886	292.670216174939	83.2080114421339	DENN domain-containing protein 1A	DENN domain-containing protein 1B
transcript:Smp_161650.1	1.61212545757294e-07	0.999999838787454	0.413646459574798	0.412923546629191	176.266847196487	426.88947966272	MKRN2 opposite strand protein	COFJ
transcript:Smp_161790.4	1.11022302462516e-16	1	2.88327666175674	2.88743293285305	688.601448296867	238.475694494194	30S ribosomal protein S8e	Ezrin-radixin-moesin binding phosphoprotein 50
transcript:Smp_161870.1	0	1	0.4666198030019	0.466471790917431	884.73307871425	1896.6600579561	Alanine--tRNA ligase, cytoplasmic	Kelch-like ECH-associated protein 1
transcript:Smp_161970.3	2.44249065417534e-15	0.999999999999998	2.20502968691961	2.21091123246602	238.402852270884	107.824656032283	EH domain-binding protein 1	NEDD9 interacting protein with calponin homology and LIM domains
transcript:Smp_162000.1	0.00277362552882865	0.997226374471171	2.78241562461419	2.78306934760468	3993.83609882732	1435.04087369264	E3 ubiquitin-protein ligase UBR4	Mterf domain-containing protein 2
transcript:Smp_162030.1	7.14714140093164e-08	0.999999928528586	3.167508604562	3.25390169877655	42.9573239025944	13.1948623099923	Folylpolyglutamate synthase, mitochondrial	Dihydrofolate:folylpolyglutamate synthetase
transcript:Smp_162110.1	0	1	4.92894560842865	4.9777847900503	210.753707972323	42.3308638303532	Multidrug and toxin extrusion protein 1	Multidrug efflux protein
transcript:Smp_162180.1	2.31337550804511e-06	0.999997686624492	2.00926192522982	2.01499343019145	186.740136130579	92.6702704824877	Cysteine and glycine-rich protein 1	Protein (CRP1)
transcript:Smp_162220.2	0.0491635811381249	0.950836418861875	4.89666473541153	5.21142658410832	33.9462446125648	6.50572924698022	Zinc finger protein 117	Zinc finger protein ZFAT
transcript:Smp_162260.1	0	1	4.66504085089913	4.67898944614508	647.061822907229	138.283071688875	Phosphatidylinositol-binding clathrin assembly protein unc-11	Synapse-enriched clathrin adaptor protein LAP
transcript:Smp_162510.2	1.38404843141871e-11	0.99999999998616	0.301428368714931	0.29939819441669	54.2124169612633	181.094689248055	Solute carrier family 46 member 3	DI-OR tripeptide\:H+ symporter
transcript:Smp_162520.1	0.00027660314474609	0.999723396855254	2.0695506273418	2.07017087821343	1878.84054072061	907.572345251649	Protocadherin Fat 4	EP-cadherin, C-cadherin
transcript:Smp_162550.1	4.70686439213441e-06	0.999995293135608	2.04206339508023	2.04320316058428	983.190881746529	481.195638633296	Protocadherin-1	EP-cadherin, C-cadherin
transcript:Smp_162620.4	0	1	3.64057836526763	3.66022551917847	258.906265102654	70.727790266204	Dimethyladenosine transferase 1, mitochondrial	Dimethyladenosine transferase 1, mitochondrial
transcript:Smp_162760.1	0.0298838148731984	0.970116185126802	2.76106963839315	2.78920126964239	91.8895835931291	32.9383514127726	Homeobox protein prospero	Prospero homeobox protein 1
transcript:Smp_162770.1	0.01358550640708	0.98641449359292	0.451309799626872	0.451030337790625	466.072209405219	1033.36219329486	Lysosome-associated membrane glycoprotein 2	Lysosome-associated membrane glycoprotein 3
transcript:Smp_162940.1	0	1	0.293660606483071	0.291770846733993	57.3885346149312	196.71470795981	Protein FLOWERING LOCUS D	FMS1 protein
transcript:Smp_162940.2	0	1	2.90779646137042	2.91663041137391	331.510643998312	113.655633707133	Lysine-specific histone demethylase 1 homolog 2	FMS1 protein
transcript:Smp_163050.3	0.000714858723019685	0.99928514127698	0.468535124390778	0.466485613659647	63.6570461535228	136.472335766039	Isocitrate dehydrogenase [NADP], mitochondrial (Fragment)	Isocitrate dehydrogenase [NADP]
transcript:Smp_163110.1	0	1	700.936219288706	37540.1661195326	375.391661195326	0	ATP-dependent RNA helicase DDX1	ATP-dependent RNA helicase VASA
transcript:Smp_163240.2	0	1	10.7869238203763	10.9888110733612	280.365519649985	25.5046364586851	T-box transcription factor TBX3 (Fragment)	T-box transcription factor TBX3
transcript:Smp_163290.2	0	1	109.527598459027	5821.5811255881	58.205811255881	0	Nuclear receptor corepressor 1	Nuclear receptor corepressor 2
transcript:Smp_163420.1	6.66133814775094e-16	0.999999999999999	3.96506260368451	3.96938319342562	1433.71526847326	361.185984012807	Serine/threonine-protein kinase mig-15	Mitogen-activated protein kinase kinase kinase KI
transcript:Smp_163420.3	1.55431223447522e-15	0.999999999999998	5.01785811529606	5.037304008306	547.78358465955	108.737374340777	Serine/threonine-protein kinase mig-15	Mitogen-activated protein kinase kinase kinase KI
transcript:Smp_163500.1	0	1	7.57099612808536	7.59364253531215	1159.65920232688	152.705801005138	Protein sprint	T cell signal transduction molecule SAP
transcript:Smp_163500.3	0	1	0.295232983405055	0.294424904950899	135.140813009247	459.023222857916	Protein sprint	Similarity to vacuolar protein sorting-associated VPS9
transcript:Smp_163520.1	0	1	0.320417337856514	0.32023773812902	637.755764293076	1991.52843647287	Sulfate adenylyltransferase subunit 2	M-crystallin, beta/GAMA crystallin family protein
transcript:Smp_163600.3	0.00343310761881266	0.996566892381187	4.51188075709745	4.94254720821122	21.202977024317	4.28191186865655	LIM/homeobox protein Lhx1	Fusion of LIM/homeobox protein LHX3, linker, INSU enhancer protein ISL-1
transcript:Smp_163760.1	0	1	14.0951439022033	15.0673992471085	106.802064085657	7.07895160564322	Menin	Menin
transcript:Smp_163780.1	0	1	2.07925586961308	2.07953443271682	4240.50904438293	2039.15750675914	WD repeat-containing protein 26	Protein WEB1, protein transport protein SEC31
transcript:Smp_163810.1	0	1	6.26362858472647	6.27982889789851	1073.88473532717	170.997005570891	Laminin-like protein lam-2	Laminin subunit beta-1
transcript:Smp_163970.1	3.56875218265884e-09	0.999999996431248	2.61835035019866	2.61964660928853	1721.36509714053	657.09202705854	Lysosomal protective protein	Lysosomal protective protein
transcript:Smp_163980.2	2.25202945902669e-06	0.999997747970541	2.7244687046228	2.72789589233541	722.422528875363	264.821414903035	Zinc finger protein 337	AART
transcript:Smp_164040.2	0.034077300208471	0.965922699791529	0.29560492375806	0.291957308272677	29.6641773132809	101.628754956483	Tegument protein UL46 homolog	Pheromone, ER-23
transcript:Smp_164190.1	4.55983016941497e-05	0.999954401698306	2.27266878610937	2.27842958247195	264.913543464526	116.264624198436	Transcriptional repressor protein YY1	Protein (YY1 zinc finger domain)
transcript:Smp_164400.1	7.7715611723761e-16	0.999999999999999	0.0428338784626758	0.0353769130190775	2.37999612861871	67.5480745931638	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase	Protein G
transcript:Smp_164680.2	0	1	5.18133538158346	5.19241735798203	1031.13431369139	198.576562404554	Ras GTPase-activating protein gap-2	RAS GTPase-activating protein syngap
transcript:Smp_164730.1	3.33066907387547e-16	1	0.402552127974459	0.402318783321342	542.146351014312	1347.56901815705	rhodopsin orphan GPCR	Adenosine receptor A2A/soluble cytochrome B562 CH
transcript:Smp_164760.1	0	1	2.19602495597871	2.19704503364579	1355.79751461794	617.095017810264	Fasciclin-2	FL cytokine receptor
transcript:Smp_164890.1	0	1	3.13978559080499	3.14776566964764	444.229883613961	141.11863860787	TATA box-binding protein-associated factor RNA polymerase I subunit B	TFIIB, PFTFIIBN
transcript:Smp_164890.2	0	1	0.127449312483129	0.126106573004998	43.1209184730032	342.009590614787	TATA box-binding protein-associated factor RNA polymerase I subunit B	Microprocessor complex subunit DGCR8
transcript:Smp_164950.1	8.62523349809408e-06	0.999991374766502	0.468391904988243	0.467475051986903	142.650055527173	305.161484383663	Exodeoxyribonuclease 7 small subunit	Kinetochore protein NUF2, kinetochore protein SPC
transcript:Smp_165150.2	0.00284582538662137	0.997154174613379	2.25738597040951	2.27560691440759	82.640799186237	36.3103322432133	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	130 kDa myosin-binding subunit of smooth muscle myosin phophatase (M130), serine/threonine protein phosphatase PP1-beta (OR delta) catalytic subunit
transcript:Smp_165200.1	0.00185336425640248	0.998146635743598	2.55214033160078	2.56228560014029	206.312717100122	80.5129194937619	Hypothetical protein	Camta1, calmodulin binding transcription activator 1
transcript:Smp_165350.1	0.0432975904136061	0.956702409586394	2.55559317072669	2.55797948990929	877.630445255598	343.089093920695	CLIP-associating protein 1	CLIP-associating protein 1
transcript:Smp_165350.5	0.00173072713456235	0.998269272865438	48.6064741140495	2554.24312542169	25.5324312542169	0	CLIP-associating protein 1	CLIP-associating protein 1
transcript:Smp_165360.1	3.73145958576515e-13	0.999999999999627	0.0943398503784355	0.079287492482652	2.50083099730897	31.6574284769233	Hypothetical protein	Antistasin
transcript:Smp_165430.1	0.00441593459666623	0.995584065403334	0.389632058131444	0.376953986677094	9.54166179414773	25.3290655935147	Sperm-tail PG-rich repeat-containing protein 2	HEG1, protein HEG homolog 1
transcript:Smp_165440.2	5.58697521579887e-08	0.999999944130248	4.96291508679255	5.05599122949785	113.291269911459	22.3993090293417	Netrin receptor UNC5A	Netrin receptor UNC5B
transcript:Smp_165440.3	1.06357416651548e-07	0.999999893642583	5.57538641406032	5.74209310169599	82.9363082471912	14.4353088408985	Protein groucho	Potassium-transporting ATPase subunit beta
transcript:Smp_165470.1	0	1	5.94497120416508	5.96357132651216	834.451798603583	139.916522701896	Receptor tyrosine-protein kinase erbB-4	C-ER, receptor protein-tyrosine kinase ERBB-3
transcript:Smp_165470.3	0	1	0.430038555660582	0.429518363247716	247.683880097804	576.668208179312	Tyrosine-protein kinase transforming protein erbB	Epidermal growth factor receptor
transcript:Smp_165610.1	0.035521779348091	0.964478220651909	0.483572516335779	0.474019112422931	13.4764962317385	28.441376491557	Uncharacterized F-box protein C05B5.5	RHO-associated kinase
transcript:Smp_165660.1	6.91873137914634e-06	0.999993081268621	0.218121915382522	0.21031125977322	11.0706733333383	52.6770189702949	Polycystin-2	Transient receptor potential cation channel subfa member 1
transcript:Smp_165700.1	0	1	0.139701752408265	0.136991259792736	22.8747274772817	167.042463871825	Protein similar	Putative secreted protein
